city,state,locality,property_type,total_sqft,bhk,bath,balcony,floor,age_years,furnishing,facing,price,price_per_sqft
Kolkata,West Bengal,Lake Town,Apartment,1350,2,2,2,13,2,Fully Furnished,North-East,65.46,4140.0
Kolkata,West Bengal,Tollygunge,Independent House,2100,4,5,0,24,0,Semi-Furnished,West,110.16,4560.0
Kolkata,West Bengal,Tollygunge,Independent House,2250,4,4,3,22,1,Semi-Furnished,West,173.12,6831.0
Kolkata,West Bengal,Garia,Independent House,2950,5,6,1,10,10,Semi-Furnished,North,183.03,6312.0
Kolkata,West Bengal,Garia,Independent House,3000,5,5,1,0,1,Unfurnished,East,197.52,7031.0
Kolkata,West Bengal,Lake Town,Independent House,2500,5,5,2,0,0,Semi-Furnished,South,99.88,3921.0
Kolkata,West Bengal,Park Street,Villa,3850,3,3,2,22,5,Fully Furnished,East,333.57,7426.0
Kolkata,West Bengal,Park Street,Villa,3050,5,5,1,9,0,Semi-Furnished,North-East,171.98,4872.0
Kolkata,West Bengal,Dum Dum,Apartment,2050,4,5,2,9,5,Fully Furnished,North-West,145.92,6517.0
Kolkata,West Bengal,Garia,Apartment,2550,5,5,1,15,15,Semi-Furnished,North,145.23,6244.0
Kolkata,West Bengal,Salt Lake,Independent House,2650,5,5,1,8,1,Semi-Furnished,East,121.61,4029.0
Kolkata,West Bengal,Park Street,Villa,3100,4,4,3,5,0,Unfurnished,North-West,205.99,6405.0
Kolkata,West Bengal,Jadavpur,Apartment,3500,6,6,1,0,2,Semi-Furnished,North,187.96,5012.0
Kolkata,West Bengal,Rajarhat,Apartment,1800,3,3,3,5,2,Unfurnished,East,117.25,6890.0
Kolkata,West Bengal,Behala,Villa,4250,5,5,1,6,1,Unfurnished,West,171.81,3906.0
Kolkata,West Bengal,Behala,Studio,350,1,2,1,23,1,Fully Furnished,South,21.2,5323.0
Kolkata,West Bengal,Tollygunge,Independent House,2250,4,4,1,17,0,Fully Furnished,North-East,138.23,5106.0
Kolkata,West Bengal,Salt Lake,Villa,2850,5,5,2,21,1,Unfurnished,North,107.04,3415.0
Kolkata,West Bengal,Gariahat,Villa,4000,5,5,3,23,2,Fully Furnished,South,306.71,6632.0
Kolkata,West Bengal,Tollygunge,Apartment,2700,5,5,2,11,1,Unfurnished,West,135.52,5141.0
Kolkata,West Bengal,Salt Lake,Apartment,2650,5,5,1,23,0,Semi-Furnished,East,134.32,4547.0
Kolkata,West Bengal,Rajarhat,Apartment,1500,3,4,0,2,0,Semi-Furnished,North-East,89.3,5710.0
Kolkata,West Bengal,Park Street,Builder Floor,2500,5,5,1,10,0,Semi-Furnished,North-West,145.11,5015.0
Kolkata,West Bengal,Tollygunge,Villa,3050,4,4,2,10,2,Unfurnished,East,123.58,4062.0
Kolkata,West Bengal,Barasat,Apartment,2500,5,5,3,12,5,Semi-Furnished,North-West,146.69,5747.0
Kolkata,West Bengal,Howrah,Apartment,2500,5,5,1,23,5,Semi-Furnished,West,145.74,5468.0
Kolkata,West Bengal,Ballygunge,Apartment,1650,3,3,1,8,0,Semi-Furnished,North-East,108.43,5957.0
Kolkata,West Bengal,Ballygunge,Apartment,2850,5,6,1,4,0,Fully Furnished,North,163.99,4771.0
Kolkata,West Bengal,Howrah,Villa,2750,5,6,1,5,0,Semi-Furnished,West,158.57,5261.0
Kolkata,West Bengal,Park Street,Villa,2200,4,5,2,21,5,Unfurnished,North-East,133.7,6149.0
Kolkata,West Bengal,Gariahat,Builder Floor,2100,4,5,1,0,5,Unfurnished,East,132.54,7104.0
Kolkata,West Bengal,Ballygunge,Apartment,2350,4,4,2,17,15,Unfurnished,North-East,98.11,5169.0
Kolkata,West Bengal,Tollygunge,Independent House,3000,5,5,2,23,0,Semi-Furnished,East,199.65,5608.0
Kolkata,West Bengal,Salt Lake,Builder Floor,1750,3,3,2,23,1,Unfurnished,East,73.05,4119.0
Kolkata,West Bengal,Dum Dum,Apartment,1600,3,4,3,24,5,Unfurnished,North-West,102.04,7409.0
Kolkata,West Bengal,Tollygunge,Apartment,2000,4,4,2,8,0,Unfurnished,East,124.2,5644.0
Kolkata,West Bengal,Rajarhat,Villa,4100,4,4,1,4,2,Semi-Furnished,East,304.91,6915.0
Kolkata,West Bengal,Ballygunge,Apartment,2150,4,4,1,13,10,Unfurnished,North-East,115.77,6206.0
Kolkata,West Bengal,Dum Dum,Studio,300,1,2,2,7,0,Unfurnished,North,19.67,6259.0
Kolkata,West Bengal,New Town,Apartment,1450,3,3,2,18,20,Semi-Furnished,North-East,73.99,6435.0
Kolkata,West Bengal,Ballygunge,Builder Floor,1800,3,3,1,8,5,Unfurnished,North-East,87.52,5101.0
Kolkata,West Bengal,Garia,Builder Floor,1200,2,2,1,3,10,Semi-Furnished,North-West,64.67,5836.0
Kolkata,West Bengal,Tollygunge,Independent House,2350,4,5,1,8,5,Unfurnished,South,133.91,6089.0
Kolkata,West Bengal,Garia,Villa,5150,3,3,1,22,0,Unfurnished,North,393.41,7009.0
Kolkata,West Bengal,Dum Dum,Apartment,2350,4,4,1,4,0,Semi-Furnished,North,143.2,5512.0
Kolkata,West Bengal,Rajarhat,Apartment,1200,2,3,2,18,0,Fully Furnished,East,88.02,5898.0
Kolkata,West Bengal,Tollygunge,Independent House,2500,5,5,3,0,5,Unfurnished,East,140.38,5909.0
Kolkata,West Bengal,Garia,Apartment,2050,4,5,2,11,0,Fully Furnished,North,149.19,5714.0
Kolkata,West Bengal,Lake Town,Independent House,4250,6,7,2,13,0,Fully Furnished,East,327.38,6386.0
Kolkata,West Bengal,Ballygunge,Independent House,4050,6,6,2,3,1,Fully Furnished,North-West,238.63,4764.0
Kolkata,West Bengal,Howrah,Apartment,1250,2,3,1,17,5,Unfurnished,North-East,56.96,4600.0
Kolkata,West Bengal,Tollygunge,Apartment,2000,4,4,2,1,1,Unfurnished,East,101.24,4746.0
Kolkata,West Bengal,Dum Dum,Apartment,3250,6,6,1,8,0,Semi-Furnished,West,253.5,6628.0
Kolkata,West Bengal,Barasat,Apartment,1100,2,2,2,11,20,Semi-Furnished,North,46.45,5286.0
Kolkata,West Bengal,Barasat,Apartment,2250,4,4,2,21,15,Semi-Furnished,North-East,146.13,7300.0
Kolkata,West Bengal,Behala,Apartment,2050,4,4,0,18,2,Unfurnished,East,147.56,7032.0
Kolkata,West Bengal,Park Street,Independent House,2600,5,5,2,10,5,Fully Furnished,West,171.32,6014.0
Kolkata,West Bengal,Park Street,Independent House,2050,4,4,2,4,5,Fully Furnished,North,96.33,4653.0
Kolkata,West Bengal,Lake Town,Builder Floor,1950,4,4,3,4,10,Semi-Furnished,West,76.13,4342.0
Kolkata,West Bengal,Park Street,Independent House,3400,6,6,0,22,0,Semi-Furnished,North-East,249.78,6750.0
Kolkata,West Bengal,Lake Town,Apartment,3500,6,6,2,6,0,Semi-Furnished,South,189.7,5012.0
Kolkata,West Bengal,Barasat,Apartment,3150,6,6,1,16,0,Fully Furnished,West,261.87,6269.0
Kolkata,West Bengal,Rajarhat,Apartment,1850,3,3,1,4,10,Unfurnished,North,107.86,6683.0
Kolkata,West Bengal,Behala,Independent House,3250,6,6,0,5,0,Unfurnished,North-East,133.54,3823.0
Kolkata,West Bengal,Dum Dum,Builder Floor,2500,5,6,1,16,1,Fully Furnished,North-East,250.85,8172.0
Kolkata,West Bengal,Gariahat,Builder Floor,1650,3,3,1,14,2,Semi-Furnished,South,97.53,5601.0
Kolkata,West Bengal,Tollygunge,Apartment,2450,4,5,1,12,0,Unfurnished,North-East,132.5,5155.0
Kolkata,West Bengal,Barasat,Villa,4050,3,4,1,15,20,Semi-Furnished,East,216.69,6389.0
Kolkata,West Bengal,Howrah,Independent House,4500,6,6,1,23,2,Fully Furnished,East,303.58,5767.0
Kolkata,West Bengal,Ballygunge,Builder Floor,1850,3,4,2,17,0,Fully Furnished,East,99.31,4189.0
Kolkata,West Bengal,Jadavpur,Apartment,1850,3,3,1,6,5,Unfurnished,South,95.06,5275.0
Kolkata,West Bengal,Jadavpur,Apartment,2300,4,5,1,3,2,Semi-Furnished,North-East,140.45,5940.0
Kolkata,West Bengal,Jadavpur,Studio,500,1,2,0,4,15,Semi-Furnished,South,20.96,4822.0
Kolkata,West Bengal,Barasat,Apartment,1450,3,3,1,20,1,Unfurnished,South,95.13,6496.0
Kolkata,West Bengal,Garia,Studio,500,1,2,2,2,1,Fully Furnished,East,27.67,4459.0
Kolkata,West Bengal,Jadavpur,Independent House,2850,5,5,2,5,1,Unfurnished,North-West,186.12,6634.0
Kolkata,West Bengal,Jadavpur,Apartment,1650,3,3,1,8,10,Semi-Furnished,South,105.52,6443.0
Kolkata,West Bengal,Howrah,Builder Floor,2250,4,5,1,10,5,Unfurnished,South,111.2,4933.0
Kolkata,West Bengal,Ballygunge,Villa,1850,4,4,2,2,1,Fully Furnished,North-East,113.01,5024.0
Kolkata,West Bengal,Gariahat,Villa,2750,3,3,0,15,10,Semi-Furnished,North-East,128.66,4809.0
Kolkata,West Bengal,New Town,Apartment,2750,5,5,3,9,2,Fully Furnished,South,170.5,5460.0
Kolkata,West Bengal,Salt Lake,Apartment,2200,4,4,1,11,1,Semi-Furnished,East,123.29,5248.0
Kolkata,West Bengal,Behala,Studio,350,1,1,1,21,0,Semi-Furnished,North-East,17.65,4189.0
Kolkata,West Bengal,Rajarhat,Villa,5300,5,6,1,3,1,Semi-Furnished,East,410.95,6915.0
Kolkata,West Bengal,Lake Town,Apartment,2350,4,4,2,22,5,Fully Furnished,North,151.66,5268.0
Kolkata,West Bengal,Lake Town,Apartment,2350,4,4,1,21,0,Semi-Furnished,South,138.16,4989.0
Kolkata,West Bengal,Gariahat,Apartment,1700,3,3,2,13,0,Unfurnished,North,103.58,5959.0
Kolkata,West Bengal,Behala,Apartment,2050,4,4,3,24,15,Fully Furnished,North,81.46,4060.0
Kolkata,West Bengal,Rajarhat,Independent House,1800,3,3,3,11,2,Unfurnished,North-West,108.68,5976.0
Kolkata,West Bengal,Ballygunge,Independent House,2600,5,6,1,14,10,Unfurnished,West,110.57,5356.0
Kolkata,West Bengal,Park Street,Apartment,2800,5,5,1,2,2,Semi-Furnished,West,215.93,7007.0
Kolkata,West Bengal,Tollygunge,Builder Floor,1150,2,3,2,12,0,Semi-Furnished,South,78.96,5951.0
Kolkata,West Bengal,New Town,Independent House,2350,4,5,0,6,2,Semi-Furnished,South,133.75,5454.0
Kolkata,West Bengal,Dum Dum,Villa,2650,3,3,1,11,0,Fully Furnished,North-West,169.32,5380.0
Kolkata,West Bengal,Behala,Apartment,3150,6,7,1,11,15,Fully Furnished,North,163.07,5034.0
Kolkata,West Bengal,Behala,Apartment,2450,4,4,2,19,1,Unfurnished,West,160.96,6268.0
Kolkata,West Bengal,Salt Lake,Apartment,1350,2,2,1,17,0,Semi-Furnished,East,77.99,5108.0
Kolkata,West Bengal,Park Street,Apartment,1750,3,3,0,24,1,Unfurnished,West,142.89,7712.0
Kolkata,West Bengal,Gariahat,Villa,3450,4,4,1,8,15,Semi-Furnished,North,182.61,6682.0
Kolkata,West Bengal,Lake Town,Builder Floor,1800,3,3,1,20,5,Unfurnished,North,90.56,4857.0
Kolkata,West Bengal,New Town,Independent House,2200,4,4,0,15,1,Fully Furnished,North,159.3,5930.0
Kolkata,West Bengal,Behala,Apartment,2050,4,4,0,22,10,Semi-Furnished,North-West,86.6,4254.0
Kolkata,West Bengal,Gariahat,Apartment,3400,6,6,1,15,0,Unfurnished,East,179.41,5220.0
Kolkata,West Bengal,Dum Dum,Builder Floor,1600,3,4,2,20,2,Semi-Furnished,North-East,107.49,6227.0
Kolkata,West Bengal,Rajarhat,Apartment,2450,4,5,1,24,2,Unfurnished,South,134.88,5274.0
Kolkata,West Bengal,Behala,Independent House,2600,5,5,1,19,0,Unfurnished,North-East,147.67,5336.0
Kolkata,West Bengal,Garia,Apartment,3500,6,6,2,11,0,Unfurnished,North-East,204.39,5413.0
Kolkata,West Bengal,Garia,Studio,300,1,2,2,8,0,Unfurnished,West,20.71,6543.0
Kolkata,West Bengal,Park Street,Independent House,2500,5,5,1,24,2,Unfurnished,North-East,157.03,6161.0
Kolkata,West Bengal,Tollygunge,Independent House,3000,5,5,1,2,2,Semi-Furnished,East,190.97,5812.0
Kolkata,West Bengal,Gariahat,Studio,400,1,2,3,19,5,Unfurnished,North-East,20.88,5317.0
Kolkata,West Bengal,Ballygunge,Builder Floor,1400,3,3,2,3,0,Semi-Furnished,East,78.84,4958.0
Kolkata,West Bengal,Salt Lake,Apartment,2450,4,4,3,9,0,Semi-Furnished,North,175.54,6275.0
Kolkata,West Bengal,New Town,Apartment,2250,4,5,1,18,10,Unfurnished,South,123.0,6197.0
Kolkata,West Bengal,New Town,Apartment,2100,4,4,1,4,0,Semi-Furnished,East,129.17,5769.0
Kolkata,West Bengal,Behala,Villa,2600,4,5,1,21,10,Unfurnished,South,126.18,5434.0
Kolkata,West Bengal,Behala,Apartment,2600,5,5,2,16,2,Fully Furnished,South,150.2,5023.0
Kolkata,West Bengal,Dum Dum,Apartment,1850,3,3,1,9,1,Semi-Furnished,North,107.44,5176.0
Kolkata,West Bengal,Dum Dum,Apartment,1600,3,3,2,2,5,Unfurnished,East,79.66,5323.0
Kolkata,West Bengal,Garia,Apartment,2600,5,5,1,15,0,Unfurnished,North,175.82,6265.0
Kolkata,West Bengal,Howrah,Apartment,1450,3,3,1,6,1,Fully Furnished,North,89.6,4851.0
Kolkata,West Bengal,Dum Dum,Apartment,2000,4,4,1,14,5,Semi-Furnished,North-West,130.19,6169.0
Kolkata,West Bengal,Barasat,Apartment,2250,4,4,1,1,10,Unfurnished,West,110.91,5711.0
Kolkata,West Bengal,Lake Town,Apartment,1400,3,4,2,8,5,Fully Furnished,East,78.75,5238.0
Kolkata,West Bengal,Jadavpur,Builder Floor,3000,5,5,2,5,2,Semi-Furnished,North,125.48,3858.0
Kolkata,West Bengal,Ballygunge,Independent House,2900,5,5,2,22,0,Fully Furnished,North-East,178.82,5080.0
Kolkata,West Bengal,Rajarhat,Apartment,1400,3,3,1,15,10,Unfurnished,East,88.48,6826.0
Kolkata,West Bengal,Barasat,Villa,5150,4,4,1,19,10,Semi-Furnished,West,366.4,7397.0
Kolkata,West Bengal,Salt Lake,Apartment,1750,3,3,2,13,0,Semi-Furnished,North,79.75,4063.0
Kolkata,West Bengal,Howrah,Builder Floor,2000,4,4,1,4,1,Semi-Furnished,North-East,72.6,3452.0
Kolkata,West Bengal,Ballygunge,Builder Floor,2350,4,4,1,8,0,Fully Furnished,North-West,129.87,4411.0
Kolkata,West Bengal,New Town,Independent House,3250,6,6,0,8,15,Fully Furnished,East,202.32,6682.0
Kolkata,West Bengal,Jadavpur,Apartment,2400,4,5,0,18,1,Semi-Furnished,North-East,129.1,4824.0
Kolkata,West Bengal,Ballygunge,Apartment,1450,3,3,2,24,0,Unfurnished,West,80.01,5228.0
Kolkata,West Bengal,Rajarhat,Independent House,2600,5,5,2,2,1,Fully Furnished,East,225.22,7466.0
Kolkata,West Bengal,Behala,Apartment,3500,6,7,1,16,0,Unfurnished,West,176.34,4984.0
Kolkata,West Bengal,New Town,Apartment,1950,4,4,2,8,1,Unfurnished,South,103.13,5460.0
Kolkata,West Bengal,Jadavpur,Apartment,1800,3,3,0,2,1,Semi-Furnished,North,99.57,5215.0
Kolkata,West Bengal,Ballygunge,Independent House,3500,6,7,1,0,2,Semi-Furnished,East,171.82,4593.0
Kolkata,West Bengal,Lake Town,Apartment,1550,3,4,1,5,20,Unfurnished,West,49.91,4341.0
Kolkata,West Bengal,Behala,Independent House,3600,6,7,1,18,20,Semi-Furnished,North-West,126.67,4354.0
Kolkata,West Bengal,Barasat,Apartment,1700,3,3,2,19,1,Semi-Furnished,South,88.19,4653.0
Kolkata,West Bengal,Tollygunge,Independent House,4250,6,7,1,4,0,Unfurnished,East,211.13,4900.0
Kolkata,West Bengal,Barasat,Apartment,1350,2,2,1,7,2,Fully Furnished,West,82.26,5434.0
Kolkata,West Bengal,Salt Lake,Apartment,1850,3,3,2,3,5,Unfurnished,North,82.7,5131.0
Kolkata,West Bengal,Gariahat,Apartment,2300,4,5,1,4,10,Unfurnished,North-West,118.4,6226.0
Kolkata,West Bengal,Garia,Apartment,1350,2,2,1,20,0,Fully Furnished,North,104.94,6732.0
Kolkata,West Bengal,Tollygunge,Independent House,2500,5,5,2,7,0,Fully Furnished,North-West,175.14,5817.0
Kolkata,West Bengal,Tollygunge,Apartment,2100,4,5,1,4,0,Semi-Furnished,North,91.72,4233.0
Kolkata,West Bengal,Behala,Independent House,2400,4,5,2,2,1,Fully Furnished,North-East,124.27,4399.0
Kolkata,West Bengal,Behala,Apartment,2100,4,4,1,6,10,Semi-Furnished,South,92.0,4736.0
Kolkata,West Bengal,Ballygunge,Apartment,2700,5,5,1,16,2,Fully Furnished,West,153.67,4541.0
Kolkata,West Bengal,Lake Town,Apartment,2850,5,5,1,9,1,Semi-Furnished,West,169.51,5537.0
Kolkata,West Bengal,Howrah,Apartment,2100,4,4,3,19,2,Semi-Furnished,North-West,132.75,5837.0
Kolkata,West Bengal,Behala,Studio,350,1,1,1,0,20,Semi-Furnished,South,12.32,4795.0
Kolkata,West Bengal,Park Street,Builder Floor,1850,3,3,0,7,0,Semi-Furnished,East,127.0,6472.0
Kolkata,West Bengal,Jadavpur,Apartment,1700,3,3,1,17,10,Semi-Furnished,South,96.13,6051.0
Kolkata,West Bengal,Barasat,Independent House,2300,4,4,1,4,5,Fully Furnished,South,111.28,4428.0
Kolkata,West Bengal,Tollygunge,Apartment,1200,2,2,0,0,5,Fully Furnished,East,71.61,5580.0
Kolkata,West Bengal,Jadavpur,Independent House,4100,6,7,1,12,0,Unfurnished,North,157.27,3654.0
Kolkata,West Bengal,Park Street,Independent House,1800,3,4,1,19,0,Semi-Furnished,West,154.75,7541.0
Kolkata,West Bengal,Behala,Apartment,1300,2,2,0,20,1,Fully Furnished,West,64.0,4096.0
Kolkata,West Bengal,Jadavpur,Apartment,1850,3,3,1,8,1,Fully Furnished,North-East,103.04,4856.0
Kolkata,West Bengal,Garia,Independent House,1650,3,3,2,2,0,Semi-Furnished,South,128.48,6884.0
Kolkata,West Bengal,Dum Dum,Apartment,3000,5,6,2,10,15,Unfurnished,East,171.7,6652.0
Kolkata,West Bengal,Ballygunge,Apartment,1550,3,3,2,6,5,Semi-Furnished,East,89.82,5384.0
Kolkata,West Bengal,Barasat,Builder Floor,2250,4,5,0,13,1,Unfurnished,East,151.88,6537.0
Kolkata,West Bengal,Dum Dum,Studio,600,1,2,1,0,1,Unfurnished,North-West,42.64,6897.0
Kolkata,West Bengal,Lake Town,Builder Floor,2400,4,5,2,5,1,Semi-Furnished,North-East,114.8,4387.0
Kolkata,West Bengal,Rajarhat,Builder Floor,2150,4,5,1,18,0,Semi-Furnished,North-West,146.28,5872.0
Kolkata,West Bengal,New Town,Apartment,1850,3,3,1,16,5,Semi-Furnished,West,115.33,5901.0
Kolkata,West Bengal,New Town,Builder Floor,1650,3,4,1,15,1,Semi-Furnished,North-East,101.06,5496.0
Kolkata,West Bengal,Gariahat,Apartment,2600,5,6,2,5,0,Unfurnished,East,154.31,5780.0
Kolkata,West Bengal,Behala,Villa,2450,3,3,1,1,2,Fully Furnished,East,116.55,4259.0
Kolkata,West Bengal,New Town,Apartment,1600,3,4,1,6,0,Unfurnished,West,92.52,5512.0
Kolkata,West Bengal,Tollygunge,Independent House,4500,6,6,1,8,2,Fully Furnished,South,282.21,5700.0
Kolkata,West Bengal,Lake Town,Apartment,1700,3,4,1,16,1,Fully Furnished,East,92.63,4637.0
Kolkata,West Bengal,Park Street,Apartment,2050,4,4,2,23,0,Fully Furnished,East,98.88,4118.0
Kolkata,West Bengal,Jadavpur,Independent House,4500,6,6,1,13,2,Unfurnished,North-East,301.1,6676.0
Kolkata,West Bengal,Tollygunge,Independent House,3850,6,6,2,18,5,Unfurnished,South,248.16,6815.0
Kolkata,West Bengal,Rajarhat,Villa,5000,3,4,1,20,0,Unfurnished,North,287.25,5323.0
Kolkata,West Bengal,Salt Lake,Independent House,2400,4,5,2,6,10,Unfurnished,West,63.99,3000.0
Kolkata,West Bengal,New Town,Apartment,1950,4,4,0,12,10,Semi-Furnished,East,114.02,5858.0
Kolkata,West Bengal,Tollygunge,Apartment,2250,4,4,2,22,2,Fully Furnished,North,178.07,6438.0
Kolkata,West Bengal,Lake Town,Apartment,1250,2,2,0,1,2,Semi-Furnished,North,48.58,4044.0
Kolkata,West Bengal,Rajarhat,Apartment,2400,4,4,2,17,1,Semi-Furnished,North,134.11,5349.0
Kolkata,West Bengal,Rajarhat,Apartment,2100,4,5,1,23,2,Semi-Furnished,North-East,144.32,6385.0
Kolkata,West Bengal,Howrah,Builder Floor,2000,4,4,2,8,0,Unfurnished,East,89.28,4266.0
Kolkata,West Bengal,Park Street,Apartment,2150,4,5,1,12,5,Semi-Furnished,South,132.31,5565.0
Kolkata,West Bengal,Park Street,Apartment,2500,5,5,3,15,0,Unfurnished,West,144.5,5144.0
Kolkata,West Bengal,Rajarhat,Apartment,3500,6,6,1,3,15,Fully Furnished,South,230.6,6688.0
Kolkata,West Bengal,New Town,Apartment,2150,4,4,0,23,15,Semi-Furnished,East,121.71,6499.0
Kolkata,West Bengal,Lake Town,Villa,5250,4,5,1,14,10,Semi-Furnished,East,228.45,4505.0
Kolkata,West Bengal,Park Street,Apartment,2850,5,6,1,7,2,Unfurnished,South,173.11,5893.0
Kolkata,West Bengal,Garia,Builder Floor,1400,3,4,2,5,0,Semi-Furnished,East,101.54,6772.0
Kolkata,West Bengal,Lake Town,Independent House,2700,5,5,1,13,2,Fully Furnished,East,132.8,4263.0
Kolkata,West Bengal,Barasat,Apartment,1850,3,3,0,22,15,Semi-Furnished,North-East,89.07,5661.0
Kolkata,West Bengal,Salt Lake,Villa,2950,4,5,2,0,1,Unfurnished,North-East,166.28,5669.0
Kolkata,West Bengal,Park Street,Apartment,1850,3,3,1,12,10,Unfurnished,South,118.53,7008.0
Kolkata,West Bengal,Garia,Villa,5400,3,4,3,23,1,Semi-Furnished,North-East,480.07,7347.0
Kolkata,West Bengal,Dum Dum,Independent House,2150,4,4,1,24,2,Semi-Furnished,North-West,102.95,4364.0
Kolkata,West Bengal,Rajarhat,Apartment,2550,5,5,0,7,0,Semi-Furnished,South,196.92,6993.0
Kolkata,West Bengal,Behala,Apartment,1400,3,3,2,17,2,Unfurnished,West,88.74,5980.0
Kolkata,West Bengal,Behala,Villa,3300,3,3,1,21,1,Semi-Furnished,West,151.66,4073.0
Kolkata,West Bengal,Howrah,Independent House,2700,5,5,2,22,1,Semi-Furnished,West,160.49,5150.0
Kolkata,West Bengal,Dum Dum,Builder Floor,1900,3,4,1,15,2,Unfurnished,West,121.32,6542.0
Kolkata,West Bengal,Dum Dum,Builder Floor,1750,3,3,1,12,10,Fully Furnished,West,98.15,5182.0
Kolkata,West Bengal,Jadavpur,Apartment,2000,4,4,3,23,1,Unfurnished,West,119.17,5630.0
Kolkata,West Bengal,Barasat,Builder Floor,1600,3,4,1,13,0,Semi-Furnished,North-West,100.35,5827.0
Kolkata,West Bengal,Ballygunge,Apartment,2200,4,5,1,13,0,Unfurnished,South,128.72,5492.0
Kolkata,West Bengal,Dum Dum,Builder Floor,1300,2,2,1,6,0,Semi-Furnished,South,78.51,5391.0
Kolkata,West Bengal,Howrah,Apartment,2550,5,6,1,18,2,Fully Furnished,West,117.48,3756.0
Kolkata,West Bengal,Barasat,Builder Floor,1500,3,3,1,7,0,Semi-Furnished,North-East,88.78,5597.0
Kolkata,West Bengal,Lake Town,Independent House,4350,6,6,1,18,0,Semi-Furnished,North-East,233.87,4650.0
Kolkata,West Bengal,Tollygunge,Apartment,2200,4,5,1,12,2,Semi-Furnished,North-West,128.66,5414.0
Kolkata,West Bengal,Behala,Apartment,3500,6,6,1,4,0,Semi-Furnished,East,228.96,5889.0
Kolkata,West Bengal,Gariahat,Builder Floor,2400,4,5,0,7,1,Semi-Furnished,North-East,157.77,6290.0
Kolkata,West Bengal,Rajarhat,Villa,5950,4,4,2,22,10,Unfurnished,East,301.4,5818.0
Kolkata,West Bengal,Garia,Villa,3550,4,4,0,0,2,Unfurnished,East,177.73,4993.0
Kolkata,West Bengal,Jadavpur,Apartment,1600,3,3,1,10,5,Unfurnished,North,66.16,4373.0
Kolkata,West Bengal,Barasat,Apartment,2650,5,6,1,12,1,Unfurnished,West,105.42,4179.0
Kolkata,West Bengal,Ballygunge,Builder Floor,2550,5,6,1,4,0,Unfurnished,North,137.23,5070.0
Kolkata,West Bengal,Rajarhat,Apartment,2350,4,4,0,21,5,Unfurnished,South,102.44,4500.0
Kolkata,West Bengal,Jadavpur,Apartment,1700,3,3,0,1,0,Unfurnished,North,106.26,6041.0
Kolkata,West Bengal,Howrah,Independent House,3300,6,7,1,14,2,Unfurnished,South,215.04,6136.0
Kolkata,West Bengal,New Town,Apartment,1750,3,4,1,8,0,Semi-Furnished,South,100.94,5471.0
Kolkata,West Bengal,Howrah,Apartment,2700,5,5,1,24,0,Unfurnished,South,132.05,4663.0
Kolkata,West Bengal,New Town,Apartment,1550,3,3,1,13,2,Semi-Furnished,South,103.14,5854.0
Kolkata,West Bengal,Park Street,Apartment,1500,3,3,2,13,0,Fully Furnished,East,141.46,7424.0
Kolkata,West Bengal,Lake Town,Apartment,2100,4,4,1,10,0,Unfurnished,South,100.98,4671.0
Kolkata,West Bengal,New Town,Apartment,1850,3,3,2,4,10,Unfurnished,North,79.48,4709.0
Kolkata,West Bengal,Gariahat,Apartment,1300,2,2,1,2,0,Fully Furnished,North-West,93.29,6145.0
Kolkata,West Bengal,Ballygunge,Apartment,1650,3,3,2,19,10,Fully Furnished,North,79.7,4555.0
Kolkata,West Bengal,Park Street,Apartment,1900,3,4,3,0,10,Unfurnished,East,102.07,6661.0
Kolkata,West Bengal,New Town,Villa,2650,5,5,1,13,0,Fully Furnished,North-East,224.21,6905.0
Kolkata,West Bengal,Rajarhat,Villa,2500,4,4,1,0,1,Semi-Furnished,South,166.96,5871.0
Kolkata,West Bengal,Jadavpur,Independent House,2500,5,5,2,22,5,Unfurnished,East,118.24,4664.0
Kolkata,West Bengal,Lake Town,Apartment,2100,4,4,3,7,0,Fully Furnished,South,103.03,3829.0
Kolkata,West Bengal,Rajarhat,Apartment,1400,3,3,2,21,15,Fully Furnished,North,70.87,5543.0
Kolkata,West Bengal,Ballygunge,Builder Floor,1850,3,3,0,9,10,Unfurnished,West,69.65,4215.0
Kolkata,West Bengal,Behala,Builder Floor,1550,3,3,2,6,5,Unfurnished,North-East,71.18,4883.0
Kolkata,West Bengal,Garia,Independent House,3500,6,6,1,21,10,Unfurnished,North,162.34,5585.0
Kolkata,West Bengal,Garia,Independent House,1650,3,4,1,18,1,Unfurnished,West,115.72,7313.0
Kolkata,West Bengal,Dum Dum,Apartment,1550,3,3,2,18,0,Semi-Furnished,North,133.86,6977.0
Kolkata,West Bengal,Jadavpur,Independent House,3450,6,6,2,3,2,Unfurnished,North,178.49,5135.0
Kolkata,West Bengal,Tollygunge,Independent House,2000,4,4,1,13,5,Fully Furnished,North,129.41,5571.0
Kolkata,West Bengal,Jadavpur,Villa,3550,5,5,1,18,0,Unfurnished,East,207.03,5048.0
Kolkata,West Bengal,Barasat,Apartment,1800,3,3,2,17,1,Fully Furnished,West,111.81,5204.0
Kolkata,West Bengal,Dum Dum,Apartment,2600,5,6,2,10,2,Unfurnished,South,130.96,4996.0
Kolkata,West Bengal,Dum Dum,Apartment,2300,4,4,1,14,1,Semi-Furnished,East,175.86,6557.0
Kolkata,West Bengal,Garia,Apartment,1300,2,2,2,15,0,Fully Furnished,East,87.68,5196.0
